Designator,Mid X,Mid Y,Layer,Rotation
C1,100.20,10.85,Top,0.0
C2,100.20,12.89,Top,0.0
C3,90.66,10.24,Top,135.0
C4,89.23, 8.80,Top,135.0
IC1,95.00,16.04,Top,270.0
R1,116.23,19.63,Top,0.0
R2,117.08, 5.31,Top,90.0
SW1,41.17, 4.75,Top,0.0
